 angle_file
2
 ang
 factor class
  141.41     3
  141.27     3
  141.13     3
  140.99     3
  140.85     3
  140.71     3
  140.57     3
  140.43     3
  140.29     3
  140.15     3
  140.01     3
  139.88     3
  139.74     3
  139.60     3
  139.47     3
  139.33     3
  139.20     3
  139.06     3
  138.93     3
  138.80     3
  138.67     3
  138.54     3
  138.40     3
  138.27     3
  138.14     3
  138.01     3
  137.89     3
  137.76     3
  137.63     3
  137.50     3
  137.37     3
  137.25     3
  137.12     3
  137.00     3
  136.87     3
  136.75     3
  136.62     3
  136.50     3
  136.38     3
  136.26     3
  136.13     3
  136.01     3
  135.89     3
  135.77     3
  135.65     3
  135.53     3
  135.41     3
  135.30     3
  135.18     3
  135.06     3
  134.94     3
  134.83     3
  134.71     3
  134.59     3
  134.48     3
  134.37     3
  165.00     2
  165.00     2
  165.00     2
  165.00     2
  165.00     2
  165.00     2
  178.24     3
  178.01     3
  177.77     3
  177.54     3
  177.30     3
  177.07     3
  176.84     3
  176.60     3
  176.37     3
  176.13     3
  175.90     3
  175.67     3
  175.43     3
  175.20     3
  174.97     3
  174.73     3
  174.50     3
  174.27     3
  174.04     3
  173.80     3
  173.57     3
  173.34     3
  173.11     3
  172.88     3
  172.65     3
  172.42     3
  172.18     3
  171.95     3
  171.72     3
  171.49     3
  171.27     3
  171.04     3
  170.81     3
  170.58     3
  170.35     3
  170.12     3
  169.89     3
  169.67     3
  169.44     3
  169.21     3
  168.99     3
  168.76     3
  168.53     3
  168.31     3
  168.08     3
  167.86     3
  167.64     3
  167.41     3
  167.19     3
  166.96     3
  166.74     3
  166.52     3
  166.30     3
  166.08     3
  165.86     3
  165.63     3
  165.41     3
  165.20     3
  164.98     3
  164.76     3
  164.54     3
  164.32     3
  164.10     3
  163.89     3
  163.67     3
  163.45     3
  163.24     3
  163.02     3
  162.81     3
  162.59     3
  162.38     3
  162.17     3
  161.96     3
  161.74     3
  161.53     3
  161.32     3
  161.11     3
  160.90     3
  160.69     3
